FOVId,ge_wellID,well_position,fov_path,microscope,image_date,probe488,probe546,probe647,plate_name,cell_line,cell_age,notes
1090,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 20,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1091,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 21,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1092,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 22,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1093,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 23,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1094,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 24,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1095,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 25,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1096,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 26,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1097,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 27,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1098,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 28,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1099,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 29,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1100,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 3,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1101,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 30,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1102,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 4,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1103,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 5,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1104,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 6,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1105,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 7,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1106,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 8,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1107,103,C4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 9,3i,2019-08-07,,TCAP-B3,BAG3-B4,5500000013,AICS-75,18,
1108,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 1,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1109,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 10,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1110,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 11,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1111,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 12,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1112,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 13,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1113,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 14,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1114,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 15,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1115,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 16,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1116,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 17,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1117,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 18,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1118,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 19,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1119,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 2,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1120,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 20,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1121,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 21,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1122,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 22,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1123,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 23,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1124,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 24,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1125,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 25,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1126,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 26,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1127,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 27,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1128,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 28,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1129,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 29,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1130,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 3,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1131,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 30,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1132,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 4,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1133,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 5,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1134,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 6,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1135,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 7,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1136,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 8,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1137,104,C5,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190807/63x_exports/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 9,3i,2019-08-07,,ATP2A2-B1,H19-B3,5500000013,AICS-75,18,
1138,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 1,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1139,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 10,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1140,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 11,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1141,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 12,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1142,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 13,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1143,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 14,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1144,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 15,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1145,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 16,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1146,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 17,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1147,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 18,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1148,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 19,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1149,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 2,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1150,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 20,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1151,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 21,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1152,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 22,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1153,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 23,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1154,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 24,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1155,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 25,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1156,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 26,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1157,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 27,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1158,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 28,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1159,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 29,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1160,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 3,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1161,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 30,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1162,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 4,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1163,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 5,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1164,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 6,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1165,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 7,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1166,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 8,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1167,105,B2,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B2 [144] Montage - 9,3i,2019-08-16,,HPRT1-B1,COL2A1-B4,5500000014,AICS-75,32,
1168,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 1,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1169,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 10,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1170,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 11,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1171,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 12,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1172,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 13,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1173,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 14,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1174,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 15,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1175,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 16,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1176,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 17,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1177,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 18,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1178,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 19,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1179,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 2,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1180,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 20,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1181,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 21,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1182,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 22,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1183,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 23,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1184,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 24,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1185,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 25,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1186,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 26,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1187,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 27,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1188,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 28,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1189,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 29,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1190,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 3,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1191,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 30,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1192,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 4,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1193,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 5,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1194,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 6,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1195,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 7,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1196,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 8,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1197,106,B3,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B3 [144] Montage - 9,3i,2019-08-16,,MYH6-B1,MYH7-B4,5500000014,AICS-75,32,
1198,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 1,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1199,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 10,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
1200,107,B4,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 11,3i,2019-08-16,,TCAP-B3,BAG3-B4,5500000014,AICS-75,32,
