FOVId,ge_wellID,well_position,fov_path,microscope,image_date,probe488,probe546,probe647,plate_name,cell_line,cell_age,notes
22,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_2-Scene-14-P21-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
23,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_2-Scene-15-P22-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
24,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_2-Scene-16-P23-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
25,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_2-Scene-17-P25-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
27,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_3-Scene-1-P25-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
28,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_3-Scene-2-P24-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
29,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_3-Scene-3-P27-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
30,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_3-Scene-4-P26-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
31,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_3-Scene-5-P30-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
33,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_4-Scene-01-P30-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
34,3,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000000/ZSD2/40X_zstack/5500000000_40X_20180913_4-Scene-02-P29-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000000,AICS-0,18,
70,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-07-P22-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
71,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-08-P23-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
72,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-09-P24-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
73,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-10-P21-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
74,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-11-P25-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
75,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-12-P26-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
76,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-13-P28-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
77,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-14-P27-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
78,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-15-P29-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
79,11,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000001/ZSD2/40X_zstack/5500000001_40X_20180913_2-Scene-16-P30-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000001,AICS-0,29,
94,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-01-P9-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
95,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-02-P1-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
96,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-03-P10-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
97,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-04-P8-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
98,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-05-P2-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
99,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-06-P7-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
100,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-07-P3-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
101,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-08-P4-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
102,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-09-P5-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
103,17,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-10-P6-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000005,AICS-0,18,
114,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-21-P22-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
115,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-22-P23-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
116,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-23-P21-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
117,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-24-P24-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
118,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-25-P26-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
119,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-26-P25-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
120,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-27-P27-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
121,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-28-P28-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
122,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-29-P29-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
123,19,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000005/ZSD2/40X_zstack/5500000005_40X_20181003_1-Scene-30-P30-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000005,AICS-0,18,
175,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-01-P1-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
176,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-02-P2-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
177,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-03-P3-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
178,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-04-P5-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
179,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-05-P4-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
180,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-06-P6-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
181,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-07-P7-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
182,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-08-P81-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
183,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-09-P9-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
184,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-10-P8-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
185,25,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-11-P10-B02.czi,ZSD2,,TNNT2-B2,MYH6-B1,MYH7-B4,5500000006,AICS-0,29,
196,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-22-P22-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
197,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-23-P21-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
198,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-24-P23-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
199,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-25-P26-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
200,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-26-P24-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
201,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-27-P25-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
202,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-28-P28-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
203,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-29-P30-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
204,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-30-P27-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
205,27,B4,/allen/aics/microscopy/Data/RnD_Sandbox/5500000006/ZSD2/40X_zstack/5500000006_40X_20181004-Scene-31-P29-B04.czi,ZSD2,,TNNT2-B2,MYL7-B5,MYL2-B4,5500000006,AICS-0,29,
258,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-01-P1-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
259,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-02-P2-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
260,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-03-P3-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
261,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-04-P4-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
262,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-05-P5-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
263,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-06-P6-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
264,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-07-P7-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
265,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-08-P8-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
266,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-09-P9-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
267,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-10-P10-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
268,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-11-P11-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
269,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-12-P12-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
270,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-13-P13-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
271,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-14-P14-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
272,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-15-P15-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
273,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-16-P16-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
274,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-17-P17-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
275,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-18-P18-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
276,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-19-P19-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
277,33,B2,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516-Scene-20-P20-B02.czi,ZSD3,,MYH6-B1,MYH7-B4,ESRRG-B5,5500000035,AICS-0,18,
278,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_3-Scene-1-P21-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
279,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_3-Scene-2-P22-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
280,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_3-Scene-3-P23-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
282,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_3-Scene-5-P25-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
283,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_3-Scene-6-P26-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
284,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_3-Scene-7-P27-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
285,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-01-P28-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
286,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-02-P29-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
287,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-03-P30-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
288,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-04-P31-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
289,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-05-P32-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
290,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-06-P33-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
291,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-07-P34-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
292,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-08-P35-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
293,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-09-P36-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
294,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-10-P37-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
295,34,B3,/allen/aics/microscopy/Data/RnD_Sandbox/5500000035/ZSD3/40X_zstack/5500000035_40X_20190516_4-Scene-11-P38-B03.czi,ZSD3,,MYL2-B4,MYL7-B5,MEIS2-B2,5500000035,AICS-0,18,
