Dataset,napariCell_ObjectNumber,fov_path,Cell age,replate_date,image_date,plate_name,well_position,Type,Cell line,experiment_number,image_name,xml,Channel,Channel description
Live,F131C2,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C5 [144] Montage - 9_C3.tif,18,2019-05-17,20190523,5500000096,C5,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C5 [144] Montage - 9_C2.tif.xml,True,bf1,brightfield
Live,F131C2,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C5 [144] Montage - 9_C3.tif,18,2019-05-17,20190523,5500000096,C5,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C5 [144] Montage - 9_C3.tif,False,561,
Live,F131C2,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C5 [144] Montage - 9_C3.tif,18,2019-05-17,20190523,5500000096,C5,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C5 [144] Montage - 9_C3.tif.xml,True,561,
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C0.tif,False,638,
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C0.tif.xml,True,638,
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C1.tif,False,nuc,dapi
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C1.tif.xml,True,nuc,dapi
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C2.tif,False,bf1,brightfield
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C2.tif.xml,True,bf1,brightfield
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,False,561,
Live,F14C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif.xml,True,561,
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C0.tif,False,638,
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C0.tif.xml,True,638,
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C1.tif,False,nuc,dapi
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C1.tif.xml,True,nuc,dapi
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C2.tif,False,bf1,brightfield
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C2.tif.xml,True,bf1,brightfield
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,False,561,
Live,F16C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 25_C3.tif.xml,True,561,
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C0.tif,False,638,
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C0.tif.xml,True,638,
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C1.tif,False,nuc,dapi
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C1.tif.xml,True,nuc,dapi
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C2.tif,False,bf1,brightfield
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C2.tif.xml,True,bf1,brightfield
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,False,561,
Live,F17C10,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif.xml,True,561,
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C0.tif,False,638,
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C0.tif.xml,True,638,
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C1.tif,False,nuc,dapi
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C1.tif.xml,True,nuc,dapi
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C2.tif,False,bf1,brightfield
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C2.tif.xml,True,bf1,brightfield
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,False,561,
Live,F18C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif.xml,True,561,
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C0.tif,False,638,
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C0.tif.xml,True,638,
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C1.tif,False,nuc,dapi
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C1.tif.xml,True,nuc,dapi
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C2.tif,False,bf1,brightfield
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C2.tif.xml,True,bf1,brightfield
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,False,561,
Live,F19C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif.xml,True,561,
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C0.tif,False,638,
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C0.tif.xml,True,638,
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C1.tif,False,nuc,dapi
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C1.tif.xml,True,nuc,dapi
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C2.tif,False,bf1,brightfield
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C2.tif.xml,True,bf1,brightfield
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,False,561,
Live,F1C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 11_C3.tif.xml,True,561,
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C0.tif,False,638,
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C0.tif.xml,True,638,
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C1.tif,False,nuc,dapi
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C1.tif.xml,True,nuc,dapi
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C2.tif,False,bf1,brightfield
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C2.tif.xml,True,bf1,brightfield
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,False,561,
Live,F20C11,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif.xml,True,561,
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C0.tif,False,638,
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C0.tif.xml,True,638,
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C1.tif,False,nuc,dapi
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C1.tif.xml,True,nuc,dapi
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C2.tif,False,bf1,brightfield
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C2.tif.xml,True,bf1,brightfield
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,False,561,
Live,F21C12,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif.xml,True,561,
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C0.tif,False,638,
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C0.tif.xml,True,638,
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C1.tif,False,nuc,dapi
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C1.tif.xml,True,nuc,dapi
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C2.tif,False,bf1,brightfield
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C2.tif.xml,True,bf1,brightfield
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,False,561,
Live,F22C13,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 30_C3.tif.xml,True,561,
Live,F23C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 31_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 31_C0.tif,False,638,
Live,F23C1,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 31_C3.tif,18,2019-05-17,20190523,5500000096,C2,Live,,1,5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 31_C0.tif.xml,True,638,
