fov_path,Microscope,channel488,channel546,channel647,plate_name,Cell line,Cell age
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 29,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 3,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 30,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 31,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 32,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 33,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 34,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 35,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 4,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 5,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 6,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 7,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 8,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B4 [144] Montage - 9,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 1,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 10,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 11,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 12,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 13,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 14,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 15,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 16,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 17,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 18,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 19,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 2,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 20,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 21,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 22,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 23,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 24,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 25,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 26,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 27,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 28,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 29,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 3,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 30,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 31,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 32,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 33,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 34,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 35,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 4,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 5,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 6,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 7,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 8,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_001_Capture 1 - Capture 1 - B5 [144] Montage - 9,3i1,,BMPER-B2,VCAN-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 1,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 10,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 11,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 12,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 13,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 14,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 15,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 16,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 17,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 18,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 19,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 2,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 20,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 21,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 22,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 23,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 24,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 25,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 26,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 27,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 28,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 29,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 3,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 30,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 31,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 32,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 33,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 34,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 35,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 4,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 5,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 6,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 7,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 8,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C2 [144] Montage - 9,3i1,,NKX2-5-B3,CNTN5-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 1,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 10,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 11,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 12,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 13,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 14,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 15,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 16,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 17,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 18,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 19,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 2,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 20,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 21,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 22,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 23,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 24,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 25,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 26,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 27,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 28,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 29,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 3,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 30,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 31,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 32,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 33,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 34,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 35,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 4,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 5,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 6,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 7,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 8,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C3 [144] Montage - 9,3i1,,MEF2C-B1,MYL7-B5,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C4 [144] Montage - 1,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C4 [144] Montage - 10,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C4 [144] Montage - 11,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C4 [144] Montage - 12,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C4 [144] Montage - 13,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
/allen/aics/assay-dev/MicroscopyData/Melissa/2020/20200108/ometif_exports/20200108_M02_002_Capture 4 - Capture 1 - C4 [144] Montage - 14,3i1,,PLN-B2,PRSS35-B3,5500000171,AICS-75,32
