,fov_id,original_fov_location,rescaled_2D_fov_tiff_path,cell_label_value,rescaled_2D_single_cell_tiff_path,single_cell_id,score
247,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/342c7ac7_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell3.ome.tiff,342c7ac7_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell3.ome.tiff,
248,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/e4d14757_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell4.ome.tiff,e4d14757_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell4.ome.tiff,
249,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/3c75791f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell5.ome.tiff,3c75791f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell5.ome.tiff,
250,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/6621633c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell6.ome.tiff,6621633c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell6.ome.tiff,
251,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/f0c8d660_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell7.ome.tiff,f0c8d660_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell7.ome.tiff,
252,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/22ea1b5e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell8.ome.tiff,22ea1b5e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell8.ome.tiff,
253,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/9cce857a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell9.ome.tiff,9cce857a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell9.ome.tiff,
254,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/9e01e857_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell10.ome.tiff,9e01e857_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell10.ome.tiff,
255,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/80e158fc_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell11.ome.tiff,80e158fc_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell11.ome.tiff,
256,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/b5d1ce73_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell12.ome.tiff,b5d1ce73_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell12.ome.tiff,0.0
257,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,13,rescaled_2D_single_cell_tiff_path/5a4c2f6e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell13.ome.tiff,5a4c2f6e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell13.ome.tiff,0.0
258,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,14,rescaled_2D_single_cell_tiff_path/4f8a7611_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell14.ome.tiff,4f8a7611_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell14.ome.tiff,
259,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,15,rescaled_2D_single_cell_tiff_path/811a8b58_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell15.ome.tiff,811a8b58_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell15.ome.tiff,
260,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,16,rescaled_2D_single_cell_tiff_path/c7c02267_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell16.ome.tiff,c7c02267_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell16.ome.tiff,
261,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,17,rescaled_2D_single_cell_tiff_path/bb7e948e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell17.ome.tiff,bb7e948e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell17.ome.tiff,
262,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,18,rescaled_2D_single_cell_tiff_path/2a0d38cb_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell18.ome.tiff,2a0d38cb_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell18.ome.tiff,
263,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,19,rescaled_2D_single_cell_tiff_path/7006b050_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell19.ome.tiff,7006b050_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell19.ome.tiff,
264,1415,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7,rescaled_2D_fov_tiff_path/2f8241a6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled.ome.tiff,20,rescaled_2D_single_cell_tiff_path/8b925409_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell20.ome.tiff,8b925409_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 7_C0_annotations_corrected_rescaled_cell20.ome.tiff,
265,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/57d77a5e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell1.ome.tiff,57d77a5e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell1.ome.tiff,
266,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/38803aac_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell2.ome.tiff,38803aac_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell2.ome.tiff,
267,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/5900c406_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell3.ome.tiff,5900c406_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell3.ome.tiff,
268,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/6d4a3e42_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell4.ome.tiff,6d4a3e42_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell4.ome.tiff,
269,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/2b9266fc_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell5.ome.tiff,2b9266fc_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell5.ome.tiff,
270,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/51ad6dbb_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell6.ome.tiff,51ad6dbb_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell6.ome.tiff,
271,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/705226eb_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell7.ome.tiff,705226eb_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell7.ome.tiff,0.0
272,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/66fe48a9_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell8.ome.tiff,66fe48a9_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell8.ome.tiff,
273,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/10e93054_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell9.ome.tiff,10e93054_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell9.ome.tiff,0.0
274,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/8ed598e6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell10.ome.tiff,8ed598e6_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell10.ome.tiff,
275,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/6facac50_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell11.ome.tiff,6facac50_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell11.ome.tiff,
276,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/e98837ec_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell12.ome.tiff,e98837ec_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell12.ome.tiff,
277,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,13,rescaled_2D_single_cell_tiff_path/e948066a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell13.ome.tiff,e948066a_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell13.ome.tiff,
278,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,14,rescaled_2D_single_cell_tiff_path/547b0750_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell14.ome.tiff,547b0750_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell14.ome.tiff,
279,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,15,rescaled_2D_single_cell_tiff_path/cc7763c7_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell15.ome.tiff,cc7763c7_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell15.ome.tiff,
280,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,16,rescaled_2D_single_cell_tiff_path/eea2126c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell16.ome.tiff,eea2126c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell16.ome.tiff,
281,1416,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8,rescaled_2D_fov_tiff_path/68add14c_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled.ome.tiff,17,rescaled_2D_single_cell_tiff_path/14012c58_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell17.ome.tiff,14012c58_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 8_C0_annotations_corrected_rescaled_cell17.ome.tiff,
282,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/8e440c79_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell1.ome.tiff,8e440c79_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell1.ome.tiff,
283,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/c22f248f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell2.ome.tiff,c22f248f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell2.ome.tiff,
284,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/aee7a162_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell3.ome.tiff,aee7a162_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell3.ome.tiff,
285,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/a74df767_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell4.ome.tiff,a74df767_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell4.ome.tiff,
286,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/fed4749f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell5.ome.tiff,fed4749f_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell5.ome.tiff,
287,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/fbbfd57e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell6.ome.tiff,fbbfd57e_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell6.ome.tiff,
288,1417,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190710/ome_tif_reexports/20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9,rescaled_2D_fov_tiff_path/139402c1_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/1f5e07df_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell7.ome.tiff,1f5e07df_20190710_M02_002_Capture 1 - Capture 1 - B3 [144] Montage - 9_C0_annotations_corrected_rescaled_cell7.ome.tiff,
