,fov_id,original_fov_location,rescaled_2D_fov_tiff_path,cell_label_value,rescaled_2D_single_cell_tiff_path,single_cell_id,score
263,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/213590b4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell3.ome.tiff,213590b4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell3.ome.tiff,
264,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/74efd03c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell4.ome.tiff,74efd03c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell4.ome.tiff,
265,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/884b9e36_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell5.ome.tiff,884b9e36_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell5.ome.tiff,
266,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/52c861aa_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell6.ome.tiff,52c861aa_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell6.ome.tiff,
267,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/28c4971f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell7.ome.tiff,28c4971f_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell7.ome.tiff,
268,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/23cbc981_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell8.ome.tiff,23cbc981_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell8.ome.tiff,
269,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/b1387ab4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell9.ome.tiff,b1387ab4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell9.ome.tiff,
270,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/979a46bb_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell10.ome.tiff,979a46bb_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell10.ome.tiff,
271,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/ccd725ac_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell11.ome.tiff,ccd725ac_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell11.ome.tiff,
272,3037,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38,rescaled_2D_fov_tiff_path/55811969_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/76152684_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell12.ome.tiff,76152684_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38_C0_annotations_corrected_rescaled_cell12.ome.tiff,
273,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/d547ae55_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell1.ome.tiff,d547ae55_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell1.ome.tiff,
274,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/b59f0c3c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell2.ome.tiff,b59f0c3c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell2.ome.tiff,
275,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/e3ee0dde_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell3.ome.tiff,e3ee0dde_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell3.ome.tiff,
276,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/cd13158c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell4.ome.tiff,cd13158c_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell4.ome.tiff,
277,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/36317dba_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell5.ome.tiff,36317dba_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell5.ome.tiff,
278,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/78305d55_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell6.ome.tiff,78305d55_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell6.ome.tiff,
279,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/d4ac97be_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell7.ome.tiff,d4ac97be_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell7.ome.tiff,
280,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/2e4daa50_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell8.ome.tiff,2e4daa50_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell8.ome.tiff,
281,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/82a98741_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell9.ome.tiff,82a98741_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell9.ome.tiff,
282,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/5ac123b5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell10.ome.tiff,5ac123b5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell10.ome.tiff,
283,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/efcf4b0d_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell11.ome.tiff,efcf4b0d_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell11.ome.tiff,
284,3038,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39,rescaled_2D_fov_tiff_path/3c4299e4_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/76000acb_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell12.ome.tiff,76000acb_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39_C0_annotations_corrected_rescaled_cell12.ome.tiff,0.0
285,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/63eeabb0_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell1.ome.tiff,63eeabb0_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell1.ome.tiff,
286,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/82f02af2_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell2.ome.tiff,82f02af2_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell2.ome.tiff,
287,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/de856860_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell3.ome.tiff,de856860_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell3.ome.tiff,
288,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/e9e2e0d9_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell4.ome.tiff,e9e2e0d9_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell4.ome.tiff,
289,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/88c002bc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell5.ome.tiff,88c002bc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell5.ome.tiff,
290,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/e410e76a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell6.ome.tiff,e410e76a_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell6.ome.tiff,
291,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/533896e3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell7.ome.tiff,533896e3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell7.ome.tiff,
292,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/6ae40cbc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell8.ome.tiff,6ae40cbc_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell8.ome.tiff,
293,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,9,rescaled_2D_single_cell_tiff_path/64022488_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell9.ome.tiff,64022488_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell9.ome.tiff,
294,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,10,rescaled_2D_single_cell_tiff_path/f7bba173_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell10.ome.tiff,f7bba173_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell10.ome.tiff,
295,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,11,rescaled_2D_single_cell_tiff_path/f4812beb_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell11.ome.tiff,f4812beb_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell11.ome.tiff,
296,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,12,rescaled_2D_single_cell_tiff_path/c43fa1c5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell12.ome.tiff,c43fa1c5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell12.ome.tiff,
297,3039,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4,rescaled_2D_fov_tiff_path/a6d84b71_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled.ome.tiff,13,rescaled_2D_single_cell_tiff_path/f91a79d5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell13.ome.tiff,f91a79d5_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4_C0_annotations_corrected_rescaled_cell13.ome.tiff,0.0
298,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,1,rescaled_2D_single_cell_tiff_path/678b17ef_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell1.ome.tiff,678b17ef_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell1.ome.tiff,
299,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,2,rescaled_2D_single_cell_tiff_path/6bf6a1f3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell2.ome.tiff,6bf6a1f3_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell2.ome.tiff,
300,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,3,rescaled_2D_single_cell_tiff_path/dd7976ff_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell3.ome.tiff,dd7976ff_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell3.ome.tiff,
301,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,4,rescaled_2D_single_cell_tiff_path/ad312843_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell4.ome.tiff,ad312843_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell4.ome.tiff,
302,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,5,rescaled_2D_single_cell_tiff_path/09a8165d_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell5.ome.tiff,09a8165d_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell5.ome.tiff,
303,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,6,rescaled_2D_single_cell_tiff_path/f114d833_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell6.ome.tiff,f114d833_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell6.ome.tiff,
304,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,7,rescaled_2D_single_cell_tiff_path/9139ea2d_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell7.ome.tiff,9139ea2d_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell7.ome.tiff,
305,3040,/allen/aics/assay-dev/MicroscopyData/Jamie/2020/20201002/exports/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40,rescaled_2D_fov_tiff_path/43aa56ca_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled.ome.tiff,8,rescaled_2D_single_cell_tiff_path/65717b91_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell8.ome.tiff,65717b91_20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40_C0_annotations_corrected_rescaled_cell8.ome.tiff,
