FOVId,cell_num,file_name,file_base,probe_561_loc_score,probe_638_loc_score
1100,5,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P3_C4_annotations_corrected,,
1100,6,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P3_C4_annotations_corrected,,
1100,7,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P3_C4_annotations_corrected,,
1101,1,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,2,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,3,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,4,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,5,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,6,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,7,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,8,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,9,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,10,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,11,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,12,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,13,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,14,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1101,15,5500000013_63X_20190807_S2_P30_C4_annotations_corrected.Actn2_cell15.jpg,5500000013_63X_20190807_S2_P30_C4_annotations_corrected,,
1102,1,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,2,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,3,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,4,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,5,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,6,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,7,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,8,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,9,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1102,10,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P4_C4_annotations_corrected,,
1103,1,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P5_C4_annotations_corrected,,
1103,2,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P5_C4_annotations_corrected,,
1103,3,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P5_C4_annotations_corrected,,
1103,4,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P5_C4_annotations_corrected,,
1103,5,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P5_C4_annotations_corrected,,
1104,1,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,2,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,3,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,4,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,5,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,6,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,7,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1104,8,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P6_C4_annotations_corrected,,
1105,1,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,2,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,3,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,4,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,5,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,6,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,7,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,8,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1105,9,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P7_C4_annotations_corrected,,
1106,1,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,2,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,3,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,4,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,5,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,6,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,7,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,8,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,9,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1106,10,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P8_C4_annotations_corrected,,
1107,1,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,2,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,3,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,4,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,5,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,6,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,7,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,8,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1107,9,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P9_C4_annotations_corrected,,
1108,1,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P1_C5_annotations_corrected,,
1108,2,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P1_C5_annotations_corrected,,
1108,3,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P1_C5_annotations_corrected,,
1108,4,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P1_C5_annotations_corrected,,
1108,5,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P1_C5_annotations_corrected,,
1109,1,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,2,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,3,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,4,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,5,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,6,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,7,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,8,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,9,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,10,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,11,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1109,12,5500000013_63X_20190807_S2_P10_C5_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S2_P10_C5_annotations_corrected,,
1110,1,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,2,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,3,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,4,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,5,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,6,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,7,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,8,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,9,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,10,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,11,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1110,12,5500000013_63X_20190807_S2_P11_C5_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S2_P11_C5_annotations_corrected,,
1111,1,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,2,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,3,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,4,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,5,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,6,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,7,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,8,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,9,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,10,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,11,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,12,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,13,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,14,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,15,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell15.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1111,16,5500000013_63X_20190807_S2_P12_C5_annotations_corrected.Actn2_cell16.jpg,5500000013_63X_20190807_S2_P12_C5_annotations_corrected,,
1112,1,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,2,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,3,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,4,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,5,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,6,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,7,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1112,8,5500000013_63X_20190807_S2_P13_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P13_C5_annotations_corrected,,
1113,1,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,2,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,3,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,4,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,5,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,6,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,7,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,8,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,9,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,10,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,11,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1113,12,5500000013_63X_20190807_S2_P14_C5_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S2_P14_C5_annotations_corrected,,
1114,1,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,2,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,3,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,4,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,5,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,6,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,7,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,8,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,9,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1114,10,5500000013_63X_20190807_S2_P15_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P15_C5_annotations_corrected,,
1115,1,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,2,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,3,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,4,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,5,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,6,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,7,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,8,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,9,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,10,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,11,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,12,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell12.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,13,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell13.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1115,14,5500000013_63X_20190807_S2_P16_C5_annotations_corrected.Actn2_cell14.jpg,5500000013_63X_20190807_S2_P16_C5_annotations_corrected,,
1116,1,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,2,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,3,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,4,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,5,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,6,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,7,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,8,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,9,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1116,10,5500000013_63X_20190807_S2_P17_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P17_C5_annotations_corrected,,
1117,1,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell1.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,2,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell2.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,3,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell3.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,4,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell4.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,5,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell5.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,6,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell6.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,7,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell7.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,8,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell8.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,9,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell9.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,10,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell10.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
1117,11,5500000013_63X_20190807_S2_P18_C5_annotations_corrected.Actn2_cell11.jpg,5500000013_63X_20190807_S2_P18_C5_annotations_corrected,,
