,cell_num,file_name,probe_561_loc_score,probe_638_loc_score
1576,1,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell1.jpg,0,0
1577,2,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1578,3,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1579,4,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell4.jpg,n,0
1580,5,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1581,1,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell1.jpg,,
1582,2,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell2.jpg,,
1583,3,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell3.jpg,,
1584,4,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell4.jpg,,
1585,5,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell5.jpg,,
1586,6,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell6.jpg,,
1587,7,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell7.jpg,,
1588,1,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell1.jpg,,
1589,2,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell2.jpg,,
1590,3,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell3.jpg,,
1591,4,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell4.jpg,,
1592,5,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell5.jpg,,
1593,6,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell6.jpg,,
1594,7,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell7.jpg,,
1595,8,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell8.jpg,,
1596,9,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell9.jpg,,
1597,10,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell10.jpg,,
1598,11,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell11.jpg,,
1599,12,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell12.jpg,,
1600,13,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell13.jpg,,
1601,14,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell14.jpg,,
1602,15,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell15.jpg,,
1603,16,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell16.jpg,,
1604,17,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell17.jpg,,
1605,1,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell1.jpg,,
1606,2,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell2.jpg,,
1607,3,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell3.jpg,,
1608,4,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell4.jpg,,
1609,5,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell5.jpg,,
1610,6,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell6.jpg,,
1611,7,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell7.jpg,,
1612,8,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell8.jpg,,
1613,9,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell9.jpg,,
1614,10,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell10.jpg,,
1615,11,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell11.jpg,,
1616,12,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell12.jpg,,
1617,1,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1618,2,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1619,3,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell3.jpg,0,0
1620,4,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1621,5,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell5.jpg,n,1
1622,6,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell6.jpg,n,0
1623,7,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell7.jpg,0,0
1624,8,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell8.jpg,0,n
1625,9,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell9.jpg,n,2
1626,10,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell10.jpg,n,1
1627,11,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell11.jpg,n,2
1628,1,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell1.jpg,,
1629,2,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell2.jpg,,
1630,3,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell3.jpg,,
1631,4,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell4.jpg,,
1632,5,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell5.jpg,,
1633,6,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell6.jpg,,
1634,7,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell7.jpg,,
1635,8,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell8.jpg,,
1636,9,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell9.jpg,,
1637,10,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell10.jpg,,
1638,1,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell1.jpg,,
1639,2,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell2.jpg,,
1640,3,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell3.jpg,,
1641,4,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell4.jpg,,
1642,5,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell5.jpg,,
1643,6,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell6.jpg,,
1644,7,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell7.jpg,,
1645,8,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell8.jpg,,
1646,9,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell9.jpg,,
1647,10,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell10.jpg,,
1648,11,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell11.jpg,,
1649,12,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell12.jpg,,
1650,1,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell1.jpg,,
1651,2,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell2.jpg,,
1652,3,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell3.jpg,,
1653,4,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell4.jpg,,
1654,5,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell5.jpg,,
1655,6,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell6.jpg,,
1656,7,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell7.jpg,,
1657,8,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell8.jpg,,
1658,9,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell9.jpg,,
1659,10,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell10.jpg,,
1660,11,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell11.jpg,,
1661,1,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell1.jpg,0,0
1662,2,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell2.jpg,0,0
1663,3,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell3.jpg,0,0
1664,4,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell4.jpg,n,0
1665,5,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell5.jpg,n,2
1666,6,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell6.jpg,0,2
1667,7,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell7.jpg,n,2
1668,8,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell8.jpg,n,2
1669,9,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell9.jpg,n,2
1670,1,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell1.jpg,,
1671,2,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell2.jpg,,
1672,3,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell3.jpg,,
1673,4,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell4.jpg,,
1674,5,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell5.jpg,,
1675,1,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell1.jpg,,
1676,2,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell2.jpg,,
1677,3,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell3.jpg,,
1678,4,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell4.jpg,,
1679,5,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell5.jpg,,
1680,6,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell6.jpg,,
1681,7,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell7.jpg,,
1682,8,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell8.jpg,,
1683,9,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell9.jpg,,
1684,10,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell10.jpg,,
1685,11,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell11.jpg,,
1686,12,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell12.jpg,,
1687,13,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell13.jpg,,
1688,1,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell1.jpg,,
1689,2,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell2.jpg,,
1690,3,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell3.jpg,,
1691,4,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell4.jpg,,
1692,5,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell5.jpg,,
1693,6,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell6.jpg,,
1694,7,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell7.jpg,,
1695,8,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell8.jpg,,
1696,9,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell9.jpg,,
1697,10,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell10.jpg,,
1698,11,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell11.jpg,,
1699,12,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell12.jpg,,
1700,13,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell13.jpg,,
1701,14,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell14.jpg,,
1702,1,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1703,2,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1704,3,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell3.jpg,2,2
1705,4,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell4.jpg,n,0
1706,5,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell5.jpg,0,0
1707,6,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell6.jpg,0,0
1708,7,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell7.jpg,1,1
1709,8,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell8.jpg,n,0
1710,9,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell9.jpg,n,3
1711,10,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell10.jpg,0,0
1712,11,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell11.jpg,n,0
1713,12,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell12.jpg,n,0
1714,13,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell13.jpg,n,2
1715,14,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell14.jpg,n,2
1716,1,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell1.jpg,,
1717,2,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell2.jpg,,
1718,3,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell3.jpg,,
1719,4,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell4.jpg,,
1720,5,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell5.jpg,,
1721,6,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell6.jpg,,
1722,7,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell7.jpg,,
1723,8,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell8.jpg,,
1724,1,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell1.jpg,,
1725,2,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell2.jpg,,
1726,3,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell3.jpg,,
1727,4,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell4.jpg,,
1728,5,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell5.jpg,,
1729,6,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell6.jpg,,
1730,7,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell7.jpg,,
1731,8,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell8.jpg,,
1732,9,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell9.jpg,,
1733,10,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell10.jpg,,
1734,1,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell1.jpg,,
1735,2,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell2.jpg,,
1736,3,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell3.jpg,,
1737,4,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell4.jpg,,
1738,5,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell5.jpg,,
1739,6,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell6.jpg,,
1740,7,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell7.jpg,,
1741,8,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell8.jpg,,
1742,9,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell9.jpg,,
1743,10,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell10.jpg,,
1744,1,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell1.jpg,0,0
1745,2,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1746,3,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1747,4,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell4.jpg,n,2
1748,5,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell5.jpg,0,0
1749,6,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell6.jpg,n,2
1750,7,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell7.jpg,n,2
1751,8,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell8.jpg,n,2
1752,9,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell9.jpg,0,0
1753,10,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell10.jpg,n,2
1754,11,5500000013_63X_20190807_S2_P7_C3_annotations_corrected.Actn2_cell11.jpg,0,0
1755,1,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell1.jpg,,
1756,2,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell2.jpg,,
1757,3,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell3.jpg,,
1758,4,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell4.jpg,,
1759,5,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell5.jpg,,
1760,6,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell6.jpg,,
1761,7,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell7.jpg,,
1762,8,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell8.jpg,,
1763,9,5500000013_63X_20190807_S2_P7_C4_annotations_corrected.Actn2_cell9.jpg,,
1764,1,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell1.jpg,,
1765,2,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell2.jpg,,
1766,3,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell3.jpg,,
1767,4,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell4.jpg,,
1768,5,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell5.jpg,,
1769,6,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell6.jpg,,
1770,7,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell7.jpg,,
1771,8,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell8.jpg,,
1772,9,5500000013_63X_20190807_S2_P7_C5_annotations_corrected.Actn2_cell9.jpg,,
1773,1,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell1.jpg,,
1774,2,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell2.jpg,,
1775,3,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell3.jpg,,
1776,4,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell4.jpg,,
1777,5,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell5.jpg,,
1778,6,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell6.jpg,,
1779,7,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell7.jpg,,
1780,8,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell8.jpg,,
1781,9,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell9.jpg,,
1782,10,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell10.jpg,,
1783,11,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell11.jpg,,
1784,12,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell12.jpg,,
1785,13,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell13.jpg,,
1786,14,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell14.jpg,,
1787,15,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell15.jpg,,
1788,16,5500000013_63X_20190807_S2_P8_C2_annotations_corrected.Actn2_cell16.jpg,,
1789,1,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell1.jpg,0,0
1790,2,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1791,3,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1792,4,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell4.jpg,0,0
1793,5,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell5.jpg,0,0
1794,6,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell6.jpg,2,n
1795,7,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell7.jpg,n,0
1796,8,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell8.jpg,0,0
1797,9,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell9.jpg,0,2
1798,10,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell10.jpg,n,2
1799,11,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell11.jpg,n,0
1800,12,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell12.jpg,n,2
1801,13,5500000013_63X_20190807_S2_P8_C3_annotations_corrected.Actn2_cell13.jpg,n,2
1802,1,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell1.jpg,,
1803,2,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell2.jpg,,
1804,3,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell3.jpg,,
1805,4,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell4.jpg,,
1806,5,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell5.jpg,,
1807,6,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell6.jpg,,
1808,7,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell7.jpg,,
1809,8,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell8.jpg,,
1810,9,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell9.jpg,,
1811,10,5500000013_63X_20190807_S2_P8_C4_annotations_corrected.Actn2_cell10.jpg,,
1812,1,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell1.jpg,,
1813,2,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell2.jpg,,
1814,3,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell3.jpg,,
1815,4,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell4.jpg,,
1816,5,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell5.jpg,,
1817,6,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell6.jpg,,
1818,7,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell7.jpg,,
1819,8,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell8.jpg,,
1820,9,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell9.jpg,,
1821,10,5500000013_63X_20190807_S2_P8_C5_annotations_corrected.Actn2_cell10.jpg,,
1822,1,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell1.jpg,,
1823,2,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell2.jpg,,
1824,3,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell3.jpg,,
1825,4,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell4.jpg,,
1826,5,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell5.jpg,,
1827,6,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell6.jpg,,
1828,7,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell7.jpg,,
1829,8,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell8.jpg,,
1830,9,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell9.jpg,,
1831,10,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell10.jpg,,
1832,11,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell11.jpg,,
1833,12,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell12.jpg,,
1834,13,5500000013_63X_20190807_S2_P9_C2_annotations_corrected.Actn2_cell13.jpg,,
1835,1,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell1.jpg,n,2
1836,2,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell2.jpg,n,2
1837,3,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell3.jpg,n,2
1838,4,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell4.jpg,2,2
1839,5,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell5.jpg,0,2
1840,6,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell6.jpg,0,0
1841,7,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell7.jpg,0,0
1842,8,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell8.jpg,n,2
1843,9,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell9.jpg,n,2
1844,10,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell10.jpg,0,0
1845,11,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell11.jpg,n,0
1846,12,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell12.jpg,0,0
1847,13,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell13.jpg,0,1
1848,14,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell14.jpg,0,n
1849,15,5500000013_63X_20190807_S2_P9_C3_annotations_corrected.Actn2_cell15.jpg,n,0
1850,1,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell1.jpg,,
1851,2,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell2.jpg,,
1852,3,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell3.jpg,,
1853,4,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell4.jpg,,
1854,5,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell5.jpg,,
1855,6,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell6.jpg,,
1856,7,5500000013_63X_20190807_S2_P9_C4_annotations_corrected.Actn2_cell7.jpg,,
