,cell_num,file_name,probe_561_loc_score,probe_638_loc_score
559,2,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell2.jpg,,
560,3,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell3.jpg,,
561,4,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell4.jpg,,
562,5,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell5.jpg,,
563,6,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell6.jpg,,
564,7,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell7.jpg,,
565,8,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell8.jpg,,
566,9,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell9.jpg,,
567,10,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell10.jpg,,
568,11,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell11.jpg,,
569,12,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell12.jpg,,
570,13,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell13.jpg,,
571,14,5500000014_63X_20190816_S1_P16_B5_annotations_corrected.Actn2_cell14.jpg,,
572,1,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell1.jpg,,
573,2,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell2.jpg,,
574,3,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell3.jpg,,
575,4,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell4.jpg,,
576,5,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell5.jpg,,
577,6,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell6.jpg,,
578,7,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell7.jpg,,
579,8,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell8.jpg,,
580,9,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell9.jpg,,
581,10,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell10.jpg,,
582,11,5500000014_63X_20190816_S1_P17_B2_annotations_corrected.Actn2_cell11.jpg,,
583,1,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell1.jpg,n,2
584,2,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell2.jpg,n,2
585,3,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell3.jpg,n,2
586,4,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell4.jpg,n,2
587,5,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell5.jpg,n,2
588,6,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell6.jpg,n,2
589,7,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell7.jpg,n,2
590,8,5500000014_63X_20190816_S1_P17_B3_annotations_corrected.Actn2_cell8.jpg,n,2
591,1,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell1.jpg,,
592,2,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell2.jpg,,
593,3,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell3.jpg,,
594,4,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell4.jpg,,
595,5,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell5.jpg,,
596,6,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell6.jpg,,
597,7,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell7.jpg,,
598,8,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell8.jpg,,
599,9,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell9.jpg,,
600,10,5500000014_63X_20190816_S1_P17_B4_annotations_corrected.Actn2_cell10.jpg,,
601,1,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell1.jpg,,
602,2,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell2.jpg,,
603,3,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell3.jpg,,
604,4,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell4.jpg,,
605,5,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell5.jpg,,
606,6,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell6.jpg,,
607,7,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell7.jpg,,
608,8,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell8.jpg,,
609,9,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell9.jpg,,
610,10,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell10.jpg,,
611,11,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell11.jpg,,
612,12,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell12.jpg,,
613,13,5500000014_63X_20190816_S1_P17_B5_annotations_corrected.Actn2_cell13.jpg,,
614,1,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell1.jpg,,
615,2,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell2.jpg,,
616,3,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell3.jpg,,
617,4,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell4.jpg,,
618,5,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell5.jpg,,
619,6,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell6.jpg,,
620,7,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell7.jpg,,
621,8,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell8.jpg,,
622,9,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell9.jpg,,
623,10,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell10.jpg,,
624,11,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell11.jpg,,
625,12,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell12.jpg,,
626,13,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell13.jpg,,
627,14,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell14.jpg,,
628,15,5500000014_63X_20190816_S1_P18_B2_annotations_corrected.Actn2_cell15.jpg,,
629,1,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell1.jpg,n,2
630,2,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell2.jpg,n,2
631,3,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell3.jpg,n,2
632,4,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell4.jpg,n,2
633,5,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell5.jpg,n,2
634,6,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell6.jpg,0,0
635,7,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell7.jpg,n,2
636,8,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell8.jpg,0,0
637,9,5500000014_63X_20190816_S1_P18_B3_annotations_corrected.Actn2_cell9.jpg,n,2
638,1,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell1.jpg,,
639,2,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell2.jpg,,
640,3,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell3.jpg,,
641,4,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell4.jpg,,
642,5,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell5.jpg,,
643,6,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell6.jpg,,
644,7,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell7.jpg,,
645,8,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell8.jpg,,
646,9,5500000014_63X_20190816_S1_P18_B4_annotations_corrected.Actn2_cell9.jpg,,
647,1,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell1.jpg,,
648,2,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell2.jpg,,
649,3,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell3.jpg,,
650,4,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell4.jpg,,
651,5,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell5.jpg,,
652,6,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell6.jpg,,
653,7,5500000014_63X_20190816_S1_P18_B5_annotations_corrected.Actn2_cell7.jpg,,
654,1,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell1.jpg,,
655,2,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell2.jpg,,
656,3,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell3.jpg,,
657,4,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell4.jpg,,
658,5,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell5.jpg,,
659,6,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell6.jpg,,
660,7,5500000014_63X_20190816_S1_P19_B2_annotations_corrected.Actn2_cell7.jpg,,
661,1,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell1.jpg,n,2
662,2,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell2.jpg,n,2
663,3,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell3.jpg,n,2
664,4,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell4.jpg,n,2
665,5,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell5.jpg,n,2
666,6,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell6.jpg,n,2
667,7,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell7.jpg,n,2
668,8,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell8.jpg,n,1
669,9,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell9.jpg,2,0
670,10,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell10.jpg,0,1
671,11,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell11.jpg,n,0
672,12,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell12.jpg,n,0
673,13,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell13.jpg,n,2
674,14,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell14.jpg,n,n
675,15,5500000014_63X_20190816_S1_P19_B3_annotations_corrected.Actn2_cell15.jpg,n,0
676,1,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell1.jpg,2,2
677,2,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell2.jpg,n,2
678,3,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell3.jpg,n,2
679,4,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell4.jpg,n,1
680,5,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell5.jpg,n,0
681,6,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell6.jpg,n,1
682,7,5500000014_63X_20190816_S1_P19_B4_annotations_corrected.Actn2_cell7.jpg,n,2
683,1,5500000014_63X_20190816_S1_P19_B5_annotations_corrected.Actn2_cell1.jpg,,
684,2,5500000014_63X_20190816_S1_P19_B5_annotations_corrected.Actn2_cell2.jpg,,
685,3,5500000014_63X_20190816_S1_P19_B5_annotations_corrected.Actn2_cell3.jpg,,
686,4,5500000014_63X_20190816_S1_P19_B5_annotations_corrected.Actn2_cell4.jpg,,
687,5,5500000014_63X_20190816_S1_P19_B5_annotations_corrected.Actn2_cell5.jpg,,
688,6,5500000014_63X_20190816_S1_P19_B5_annotations_corrected.Actn2_cell6.jpg,,
689,1,5500000014_63X_20190816_S1_P20_B2_annotations_corrected.Actn2_cell1.jpg,,
690,2,5500000014_63X_20190816_S1_P20_B2_annotations_corrected.Actn2_cell2.jpg,,
691,3,5500000014_63X_20190816_S1_P20_B2_annotations_corrected.Actn2_cell3.jpg,,
692,4,5500000014_63X_20190816_S1_P20_B2_annotations_corrected.Actn2_cell4.jpg,,
693,5,5500000014_63X_20190816_S1_P20_B2_annotations_corrected.Actn2_cell5.jpg,,
694,6,5500000014_63X_20190816_S1_P20_B2_annotations_corrected.Actn2_cell6.jpg,,
695,1,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell1.jpg,,
696,2,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell2.jpg,,
697,3,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell3.jpg,,
698,4,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell4.jpg,,
699,5,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell5.jpg,,
700,6,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell6.jpg,,
701,7,5500000014_63X_20190816_S1_P20_B3_annotations_corrected.Actn2_cell7.jpg,,
702,1,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell1.jpg,,
703,2,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell2.jpg,,
704,3,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell3.jpg,,
705,4,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell4.jpg,,
706,5,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell5.jpg,,
707,6,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell6.jpg,,
708,7,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell7.jpg,,
709,8,5500000014_63X_20190816_S1_P20_B4_annotations_corrected.Actn2_cell8.jpg,,
710,1,5500000014_63X_20190816_S1_P20_B5_annotations_corrected.Actn2_cell1.jpg,,
711,2,5500000014_63X_20190816_S1_P20_B5_annotations_corrected.Actn2_cell2.jpg,,
712,3,5500000014_63X_20190816_S1_P20_B5_annotations_corrected.Actn2_cell3.jpg,,
713,1,5500000014_63X_20190816_S1_P21_B2_annotations_corrected.Actn2_cell1.jpg,,
714,2,5500000014_63X_20190816_S1_P21_B2_annotations_corrected.Actn2_cell2.jpg,,
715,3,5500000014_63X_20190816_S1_P21_B2_annotations_corrected.Actn2_cell3.jpg,,
716,4,5500000014_63X_20190816_S1_P21_B2_annotations_corrected.Actn2_cell4.jpg,,
717,5,5500000014_63X_20190816_S1_P21_B2_annotations_corrected.Actn2_cell5.jpg,,
718,1,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell1.jpg,n,2
719,2,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell2.jpg,n,2
720,3,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell3.jpg,n,2
721,4,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell4.jpg,n,n
722,5,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell5.jpg,2,n
723,6,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell6.jpg,0,0
724,7,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell7.jpg,1,n
725,8,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell8.jpg,n,2
726,9,5500000014_63X_20190816_S1_P21_B3_annotations_corrected.Actn2_cell9.jpg,n,0
727,1,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell1.jpg,,
728,2,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell2.jpg,,
729,3,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell3.jpg,,
730,4,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell4.jpg,,
731,5,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell5.jpg,,
732,6,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell6.jpg,,
733,7,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell7.jpg,,
734,8,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell8.jpg,,
735,9,5500000014_63X_20190816_S1_P21_B4_annotations_corrected.Actn2_cell9.jpg,,
736,1,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell1.jpg,,
737,2,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell2.jpg,,
738,3,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell3.jpg,,
739,4,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell4.jpg,,
740,5,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell5.jpg,,
741,6,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell6.jpg,,
742,7,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell7.jpg,,
743,8,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell8.jpg,,
744,9,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell9.jpg,,
745,10,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell10.jpg,,
746,11,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell11.jpg,,
747,12,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell12.jpg,,
748,13,5500000014_63X_20190816_S1_P21_B5_annotations_corrected.Actn2_cell13.jpg,,
749,1,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell1.jpg,,
750,2,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell2.jpg,,
751,3,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell3.jpg,,
752,4,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell4.jpg,,
753,5,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell5.jpg,,
754,6,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell6.jpg,,
755,7,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell7.jpg,,
756,8,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell8.jpg,,
757,9,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell9.jpg,,
758,10,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell10.jpg,,
759,11,5500000014_63X_20190816_S1_P22_B2_annotations_corrected.Actn2_cell11.jpg,,
760,1,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell1.jpg,n,3
761,2,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell2.jpg,2,n
762,3,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell3.jpg,n,0
763,4,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell4.jpg,n,0
764,5,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell5.jpg,n,2
765,6,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell6.jpg,n,0
766,7,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell7.jpg,n,3
767,8,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell8.jpg,2,2
768,9,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell9.jpg,2,n
769,10,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell10.jpg,n,2
770,11,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell11.jpg,0,0
771,12,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell12.jpg,n,2
772,13,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell13.jpg,n,0
773,14,5500000014_63X_20190816_S1_P22_B3_annotations_corrected.Actn2_cell14.jpg,n,0
774,1,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell1.jpg,,
775,2,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell2.jpg,,
776,3,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell3.jpg,,
777,4,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell4.jpg,,
778,5,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell5.jpg,,
779,6,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell6.jpg,,
780,7,5500000014_63X_20190816_S1_P22_B4_annotations_corrected.Actn2_cell7.jpg,,
781,1,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell1.jpg,,
782,2,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell2.jpg,,
783,3,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell3.jpg,,
784,4,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell4.jpg,,
785,5,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell5.jpg,,
786,6,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell6.jpg,,
787,7,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell7.jpg,,
788,8,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell8.jpg,,
789,9,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell9.jpg,,
790,10,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell10.jpg,,
791,11,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell11.jpg,,
792,12,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell12.jpg,,
793,13,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell13.jpg,,
794,14,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell14.jpg,,
795,15,5500000014_63X_20190816_S1_P22_B5_annotations_corrected.Actn2_cell15.jpg,,
796,1,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell1.jpg,,
797,2,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell2.jpg,,
798,3,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell3.jpg,,
799,4,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell4.jpg,,
800,5,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell5.jpg,,
801,6,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell6.jpg,,
802,7,5500000014_63X_20190816_S1_P23_B2_annotations_corrected.Actn2_cell7.jpg,,
803,1,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell1.jpg,n,2
804,2,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell2.jpg,n,2
805,3,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell3.jpg,n,1
806,4,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell4.jpg,n,2
807,5,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell5.jpg,n,2
808,6,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell6.jpg,0,0
809,7,5500000014_63X_20190816_S1_P23_B3_annotations_corrected.Actn2_cell7.jpg,2,2
810,1,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell1.jpg,,
811,2,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell2.jpg,,
812,3,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell3.jpg,,
813,4,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell4.jpg,,
814,5,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell5.jpg,,
815,6,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell6.jpg,,
816,7,5500000014_63X_20190816_S1_P23_B4_annotations_corrected.Actn2_cell7.jpg,,
817,1,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell1.jpg,,
818,2,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell2.jpg,,
819,3,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell3.jpg,,
820,4,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell4.jpg,,
821,5,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell5.jpg,,
822,6,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell6.jpg,,
823,7,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell7.jpg,,
824,8,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell8.jpg,,
825,9,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell9.jpg,,
826,10,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell10.jpg,,
827,11,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell11.jpg,,
828,12,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell12.jpg,,
829,13,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell13.jpg,,
830,14,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell14.jpg,,
831,15,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell15.jpg,,
832,16,5500000014_63X_20190816_S1_P23_B5_annotations_corrected.Actn2_cell16.jpg,,
833,1,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell1.jpg,,
834,2,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell2.jpg,,
835,3,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell3.jpg,,
836,4,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell4.jpg,,
837,5,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell5.jpg,,
838,6,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell6.jpg,,
839,7,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell7.jpg,,
840,8,5500000014_63X_20190816_S1_P24_B2_annotations_corrected.Actn2_cell8.jpg,,
841,1,5500000014_63X_20190816_S1_P24_B3_annotations_corrected.Actn2_cell1.jpg,n,2
842,2,5500000014_63X_20190816_S1_P24_B3_annotations_corrected.Actn2_cell2.jpg,n,2
843,3,5500000014_63X_20190816_S1_P24_B3_annotations_corrected.Actn2_cell3.jpg,0,0
844,4,5500000014_63X_20190816_S1_P24_B3_annotations_corrected.Actn2_cell4.jpg,n,0
845,5,5500000014_63X_20190816_S1_P24_B3_annotations_corrected.Actn2_cell5.jpg,n,2
